URL,Title,Publish date,Authors,Section,Tags,Sort (Views),Visitors,Views,Avg. views,Engaged minutes,Avg. minutes,New vis.,Views new vis.,Avg. views new vis.,Minutes New Vis.,Avg. minutes new vis.,Returning vis.,Views ret. vis.,Avg. views ret. vis.,Minutes Ret. Vis.,Avg. minutes ret. vis.,Desktop views,Mobile views,Tablet views,Search refs,Internal refs,Other refs,Direct refs,Social refs,Fb refs,Tw refs,Pi refs,Social interactions,Fb interactions,Pi interactions,Channel vis.,Website views,AMP views,Fb instant views,Post id,High-Level Smart Tags,Low-Level Smart Tags
http://indyweek.com/culture/art/carolina-ballet-tries-vegas-style-magic-year-s-nutcracker/,Carolina Ballet tries out Vegas-style magic in this year’s Nutcracker,2011-12-13 23:00,Craig D. Lindsey,Art,"arts,dance,issue: 2011-12-14",3,1,3,3.0,0.3,0.3,,2,2.0,0.3,0.3,1,1,1.0,,,,3,,2.0,,,1.0,,,,,,,,,3,,,http://indyweek.com/culture/art/carolina-ballet-tries-vegas-style-magic-year-s-nutcracker/,Magic & Illusion,The Nutcracker
http://indyweek.com/culture/art/duke-press-brings-second-edition-jean-bradley-anderson-s-history-durham/,Duke Press brings out the second edition of Jean Bradley Anderson’s history of Durham,2011-06-15 00:00,Adam Sobsey,Art,"arts,issue: 2011-06-15,reading",3,2,3,1.5,1.3,0.65,2,3,1.5,1.3,0.65,,,,,,2.0,1,,,1.0,,2.0,,,,,,,,,3,,,http://indyweek.com/culture/art/duke-press-brings-second-edition-jean-bradley-anderson-s-history-durham/,,
http://indyweek.com/culture/art/georges-rousse-shows-durham-big-picture/,Georges Rousse shows Durham the big picture,2006-09-20 00:00,David Fellerath,Art,"arts,arts feature,ellen cassilly,frank konhaus,georges rousse,issue: 2006-09-20,kenny dalsheimer,penelope maunsell",3,2,3,1.5,0.3,0.15,2,3,1.5,0.3,0.15,,,,,,,3,,1.0,,,,2.0,,,2.0,3,,3,,3,,,http://indyweek.com/culture/art/georges-rousse-shows-durham-big-picture/,"Arts & Entertainment,Photography & Cameras,Smoking,Technology","Chesterfield (cigarette),Durham, North Carolina,Perry Como"
http://indyweek.com/culture/art/james-protzman-satirizes-north-carolina-life-jesus-swept/,James Protzman satirizes North Carolina life in Jesus Swept,2009-03-11 00:00,Bob Geary,Art,"arts,issue: 2009-03-11,reading",3,2,3,1.5,6.4,3.2,2,3,1.5,6.4,3.2,,,,,,1.0,2,,2.0,1.0,,,,,,,,,,,3,,,http://indyweek.com/culture/art/james-protzman-satirizes-north-carolina-life-jesus-swept/,"Christianity,Pagan/Wiccan,Religion & Spirituality",
http://indyweek.com/culture/art/journals-kaleidoscopes-catherine-edgerton-shines-healing-light-mental-health-addiction-challenges/,"Through Journals and Kaleidoscopes, Catherine Edgerton Shines Healing Light on Mental Health and Addiction Challenges",2017-04-12 03:00,Noah Rawlings,Art,"addiction,art,arts,arts feature,catherine edgerton,durham artists movement,issue: 2017-04-12,mental health,the carrack modern art",3,2,3,1.5,2.8,1.4,2,3,1.5,2.8,1.4,,,,,,1.0,2,,,1.0,1.0,1.0,,,,,,,,,3,,,http://indyweek.com/culture/art/journals-kaleidoscopes-catherine-edgerton-shines-healing-light-mental-health-addiction-challenges/,"Arts & Entertainment,Health & Fitness,Psychology & Mental Health,Science","Experience,Mental health"
http://indyweek.com/culture/art/krysta-einspanier-david-mcconnell-two-raleigh-art-exhibitions/,Krysta Einspanier and David McConnell in two Raleigh art exhibitions,2006-12-05 23:00,Douglas Vuncannon,Art,"arts,issue: 2006-12-06,visual art",3,1,3,3.0,4.7,4.7,1,3,3.0,4.7,4.7,,,,,,,,3,3.0,,,,,,,,,,,,3,,,http://indyweek.com/culture/art/krysta-einspanier-david-mcconnell-two-raleigh-art-exhibitions/,"Arts & Entertainment,Humor,Photography & Cameras,Technology",Art
http://indyweek.com/culture/art/lump-turns-20-raleigh-s-essential-early-gallery-collective-ignited-sleepy-southern-art-scene/,Lump turns 20: How Raleigh’s essential early gallery and collective ignited a sleepy Southern art scene,2015-10-07 03:00,Chris Vitiello,Art,"arts,arts feature,bill thelen,cam raleigh,durham,flanders gallery,issue: 2015-10-07,lump gallery,med byrd,nasher museum of art,raleigh",3,2,3,1.5,8.0,4.0,1,2,2.0,1.5,1.5,1,1,1.0,6.5,6.5,3.0,,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/culture/art/lump-turns-20-raleigh-s-essential-early-gallery-collective-ignited-sleepy-southern-art-scene/,"Arts & Entertainment,Real Estate",Research Triangle
http://indyweek.com/culture/art/minus-times-collected-impressive-literary-legacy/,The Minus Times Collected is an impressive literary legacy,2012-09-12 00:00,David Klein,Art,"arts,issue: 2012-09-12,reading",3,2,3,1.5,2.9,1.45,1,2,1.0,2.8,1.4,1,1,1.0,0.1,0.1,,3,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/culture/art/minus-times-collected-impressive-literary-legacy/,"Arts & Entertainment,Books & Literature",
http://indyweek.com/culture/art/paperhand-s-latest-enchants-familiar-grounds/,Paperhand’s latest enchants on familiar grounds,2014-08-13 03:00,ned,Art,"arts,forest theatre,issue: 2014-08-13,paperhand puppet intervention,the painted bird,theater",3,2,3,1.5,1.4,0.7,2,3,1.5,1.4,0.7,,,,,,,3,,,,,,3.0,,,3.0,35,,35,,3,,,http://indyweek.com/culture/art/paperhand-s-latest-enchants-familiar-grounds/,,
http://indyweek.com/culture/art/perennial-wisdom/,Perennial Wisdom,2001-11-27 23:00,Godfrey Cheshire,Art,"arts,arts feature,issue: 2001-11-28",3,2,3,1.5,3.5,1.75,2,3,1.5,3.5,1.75,,,,,,1.0,2,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/culture/art/perennial-wisdom/,"Christianity,Islam,Religion & Spirituality,Science","Frithjof Schuon,Perennial philosophy,Philosophy,Postmodernism,Seyyed Hossein Nasr,Western philosophy"
http://indyweek.com/culture/art/raleigh-s-bickett-gallery-close-weekend/,Raleigh’s Bickett Gallery to close this weekend,2007-05-16 00:00,Gerry Canavan,Art,"arts,arts feature,issue: 2007-05-16",3,3,3,1.0,9.2,3.067,3,3,1.0,9.2,3.067,,,,,,1.0,2,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/culture/art/raleigh-s-bickett-gallery-close-weekend/,"Arts & Entertainment,Music",Black Mountain College
http://indyweek.com/culture/art/raleigh-s-jimmy-creech-recounts-struggles-anti-gay-religious-discrimination/,Raleigh’s Jimmy Creech recounts his struggles against anti-gay religious discrimination,2011-04-20 00:00,Bob Geary,Art,"arts,issue: 2011-04-20,reading",3,2,3,1.5,4.3,2.15,2,3,1.5,4.3,2.15,,,,,,3.0,,,2.0,,,,,,,,,,,,3,,,http://indyweek.com/culture/art/raleigh-s-jimmy-creech-recounts-struggles-anti-gay-religious-discrimination/,"Christianity,Law, Gov’t & Politics,Religion & Spirituality","Methodism,United Methodist Church"
http://indyweek.com/culture/art/snl-s-jay-pharoah-like-know-act-dead-on-impressions/,SNL’s Jay Pharoah would like you to know there’s more to his act than dead-on impressions,2015-07-29 03:00,Craig D. Lindsey,Art,"arts,comedy,goodnights comedy club,issue: 2015-07-29,snl",3,2,3,1.5,1.8,0.9,1,2,1.0,1.7,0.85,1,1,1.0,0.1,0.1,,3,,1.0,2.0,,,,,,,,,,,3,,,http://indyweek.com/culture/art/snl-s-jay-pharoah-like-know-act-dead-on-impressions/,"Arts & Entertainment,Humor,Music","Jay Pharoah,Saturday Night Live"
http://indyweek.com/culture/carolina-performing-arts-spring-2021-season/,"Carolina Performing Arts’ New Season Includes The Steep Canyon Rangers, Tift Merritt, and the Opportunity to Talk to Some Strangers",2021-01-27 11:56,Sarah Edwards,Arts & Culture,unc-chapel hill,3,2,3,1.5,1.9,0.95,2,3,1.5,1.7,0.85,,,,0.2,,3.0,,,2.0,,,,,,,,,,,,3,,,http://indyweek.com/culture/carolina-performing-arts-spring-2021-season/,"Arts & Entertainment,Music",
http://indyweek.com/culture/page/harper-lee-furious-hours-casey-cep-interview/,"The Harper Lee We Never Knew, Revealed in “Furious Hours”",2019-08-06 12:30,adminnewspack,Page,"chapel hill,flyleaf books,harper lee,page,quail ridge books,raleigh,to kill a mockingbird,true crime",3,3,3,1.0,2.5,0.833,3,3,1.0,2.5,0.833,,,,,,2.0,1,,1.0,,,2.0,,,,,,,,,3,,,http://indyweek.com/culture/page/harper-lee-furious-hours-casey-cep-interview/,"Arts & Entertainment,Books & Literature","Casey Cep,Go Set a Watchman,Harper Lee,In Cold Blood,To Kill a Mockingbird"
http://indyweek.com/culture/screen/baby-makes-tree/,And Baby Makes Tree,2002-07-10 00:00,James Morrison,Screen,"film,film review,issue: 2002-07-10",3,2,3,1.5,1.3,0.65,2,3,1.5,1.3,0.65,,,,,,1.0,2,,2.0,1.0,,,,,,,,,,,3,,,http://indyweek.com/culture/screen/baby-makes-tree/,Arts & Entertainment,"Jan Švankmajer,Little Otik"
http://indyweek.com/culture/screen/filmbeat-d3/,FilmBeat,2004-03-16 23:00,David Fellerath,Screen,"film,film beat,issue: 2004-03-17",3,2,3,1.5,2.1,1.05,2,3,1.5,2.1,1.05,,,,,,,3,,1.0,,,2.0,,,,,,,,,3,,,http://indyweek.com/culture/screen/filmbeat-d3/,"Arts & Entertainment,Movies","Columbine High School massacre,Eric Harris and Dylan Klebold,Zero Day (2003 film)"
http://indyweek.com/culture/screen/levees-beasts-southern-wild/,More on the levees in Beasts of the Southern Wild,2012-08-01 00:00,David Fellerath,Screen,"dog days of summer 2012,film,film review",3,3,3,1.0,4.9,1.633,3,3,1.0,4.9,1.633,,,,,,2.0,1,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/culture/screen/levees-beasts-southern-wild/,"Geography,Science","Beasts of the Southern Wild,Land loss,Levee,Louisiana,Wetland,Wetlands of Louisiana"
http://indyweek.com/culture/screen/matt-damon-attempts-redo-iraq-war-green-zone/,Matt Damon attempts to redo the Iraq War in Green Zone,2010-03-11 23:00,Neil Morris,Screen,"film,film review,issue: 2010-03-10",3,3,3,1.0,,,3,3,1.0,,,,,,,,2.0,1,,1.0,,2.0,,,,,,,,,,3,,,http://indyweek.com/culture/screen/matt-damon-attempts-redo-iraq-war-green-zone/,"Law, Gov’t & Politics","Green Zone (film),Iraq War,Weapon of mass destruction"
http://indyweek.com/culture/screen/raw-gritty-tale-love-gone-bad-blue-valentine/,"A raw, gritty tale of love gone bad in Blue Valentine",2011-01-25 23:00,Neil Morris,Screen,"film,film review,issue: 2011-01-26",3,2,3,1.5,5.1,2.55,2,3,1.5,5.1,2.55,,,,,,1.0,2,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/culture/screen/raw-gritty-tale-love-gone-bad-blue-valentine/,"Marriage,Society","Blue Valentine (film),Michelle Williams (actress),Romance (love)"
http://indyweek.com/culture/screen/sam-cox-new-men-film-interview/,Sam Cox Set Out to Make a Documentary About a Monastery in West Virginia. He Wound Up Converting.,2019-12-10 11:21,Sarah Edwards,Screen,"film,film screening,interview,religion,screen,vae raleigh,west virginia",3,2,3,1.5,3.0,1.5,1,2,1.0,2.8,1.4,1,1,1.0,0.2,0.2,,3,,,2.0,1.0,,,,,,,,,,3,,,http://indyweek.com/culture/screen/sam-cox-new-men-film-interview/,"Buddhism,Christianity,Religion & Spirituality","Christian monasticism,Monastery,Monasticism,Monk"
http://indyweek.com/culture/screen/seven-things-love-bull-durham/,Seven Things We Love About Bull Durham,2018-06-27 03:00,Timothy Bracy,Screen,"bull durham,durham bulls,film,film spotlight,issue: 2018-06-27,kevin costner,susan sarandon",3,2,3,1.5,1.6,0.8,1,2,1.0,1.6,0.8,1,1,1.0,,,,3,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/culture/screen/seven-things-love-bull-durham/,Sports,"Bull Durham,Tim Robbins"
http://indyweek.com/culture/screen/triumphant-life-horse-whisperer-dan-buck-brannaman/,The triumphant life of horse whisperer Dan “Buck” Brannaman,2011-06-29 00:00,Neil Morris,Screen,"film,film review,issue: 2011-06-29",3,3,3,1.0,4.2,1.4,3,3,1.0,4.2,1.4,,,,,,1.0,2,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/culture/screen/triumphant-life-horse-whisperer-dan-buck-brannaman/,Sports,"Buck (film),Canter and gallop,Natural horsemanship,The Horse Whisperer (film)"
http://indyweek.com/culture/sports/inside-look-rise-fall-carolina-railhawks/,An inside look at the rise and fall of the Carolina RailHawks,2011-02-08 23:00,Neil Morris,Sports,"issue: 2011-02-09,soccer,sports",3,3,3,1.0,17,5.667,3,3,1.0,17,5.667,,,,0.1,,3.0,,,1.0,,,2.0,,,,,,,,,3,,,http://indyweek.com/culture/sports/inside-look-rise-fall-carolina-railhawks/,"Advertising,Business,Sports","North Carolina FC,United States Soccer Federation"
http://indyweek.com/culture/stage/ayanna-albertson-lineage-review/,"The Commons Crit: Ayanna Albertson Documents the Collective Pain, Trauma, and Resilience of Black Folks",2021-02-01 08:31,Kyesha Jennings,Stage,"ayanna albertson,carolina performing arts,cpa,page,poetry,spoken word,the commons crit",3,2,3,1.5,5.7,2.85,2,3,1.5,5.7,2.85,,,,,,2.0,1,,2.0,,,,,,,,,,,,3,,,http://indyweek.com/culture/stage/ayanna-albertson-lineage-review/,"Arts & Entertainment,Coffee/Tea,Food & Drink,Humor","Guilt (emotion),Poetry,Sympathy"
http://indyweek.com/culture/stage/justice-theater-project-sweat-review/,Lynn Nottage’s Unsparing “Sweat” Is a Funeral Song for America’s Working Class,2020-02-21 08:13,Byron Woods,Stage,"justice theater project,labor,lynn nottage,play,stage,theater review,unions",3,2,3,1.5,1.4,0.7,2,3,1.5,1.3,0.65,,,,0.1,,2.0,1,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/culture/stage/justice-theater-project-sweat-review/,,Sweat (play)
http://indyweek.com/culture/the-rose-report-meet-matt-james-the-raleigh-bachelor/,"The Rose Report, Episode 1: Meet Matt James, The Raleigh Bachelor",2021-01-04 17:20,Leigh Tauss,Arts & Culture,"blogs,durham,raleigh",3,3,3,1.0,3.4,1.133,3,3,1.0,3.3,1.1,,,,0.1,,2.0,1,,1.0,,,2.0,,,,,,,,,3,,,http://indyweek.com/culture/the-rose-report-meet-matt-james-the-raleigh-bachelor/,"Arts & Entertainment,Television",
http://indyweek.com/culture/the-total-sincerity-of-durham-comic-artist-jenny-zervakis/,The “Total Sincerity” of Durham Comic Artist Jenny Zervakis,2023-11-01 06:30,Tasso Hartzog,Art,,3,3,3,1.0,1.1,0.367,3,3,1.0,1.1,0.367,,,,,,2.0,1,,2.0,1.0,,,,,,,,,,,3,,,http://indyweek.com/culture/the-total-sincerity-of-durham-comic-artist-jenny-zervakis/,,American Splendor
http://indyweek.com/food-and-drink/alton-brown-former-pop-s-line-cook-finds-tv-fame/,"Alton Brown, former Pop’s line cook, finds TV fame",2013-04-17 00:00,Danny Hooley,Food & Drink,"durham performing arts center (dpac),food,food feature,the gop's education reforms",3,2,3,1.5,0.8,0.4,1,2,1.0,0.8,0.4,1,1,1.0,0.1,0.1,,3,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/food-and-drink/alton-brown-former-pop-s-line-cook-finds-tv-fame/,"Cooking, Baking & Desserts,Food & Drink,Science","Alton Brown,Good Eats"
http://indyweek.com/food-and-drink/bar-lusconi-opens-downtown-durham/,Bar Lusconi opens in downtown Durham,2013-04-25 12:37,Victoria Bouloubasis,Food & Drink,"bar lusconi,blogs,durham,food,food news,wake county finder | shirley caesar",3,2,3,1.5,0.6,0.3,1,2,2.0,0.3,0.3,1,1,1.0,0.3,0.3,,3,,,3.0,,,,,,,,,,,3,,,http://indyweek.com/food-and-drink/bar-lusconi-opens-downtown-durham/,"Alcohol,Food & Drink",
http://indyweek.com/food-and-drink/blind-pig-underground-supper-club-arrives-raleigh/,Blind Pig underground supper club arrives in Raleigh,2014-02-12 04:11,Jane Porter,Food & Drink,"blind pig supper club,blogs,escazu chocolates,food,issue: 2014-02-12,mateo bar de tapas,matt kelly,nc opera,raleigh,stanbury,vin rouge",3,3,3,1.0,1.2,0.4,3,3,1.0,1.2,0.4,,,,,,3.0,,,2.0,,,1.0,,,,,,,,,3,,,http://indyweek.com/food-and-drink/blind-pig-underground-supper-club-arrives-raleigh/,"Alcohol,Cooking, Baking & Desserts,Dining Out,Food & Drink",
http://indyweek.com/food-and-drink/carrie-schleiffer-joins-durham-s-alley-twenty-six/,Carrie Schleiffer joins Durham’s Alley Twenty Six,2015-10-09 10:10,Jill Warren Lucas,Food & Drink,"alley twenty-six,bar virgile,blogs,durham,food,issue: 2015-10-07",3,2,3,1.5,0.2,0.1,2,3,1.5,0.2,0.1,,,,,,,3,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/food-and-drink/carrie-schleiffer-joins-durham-s-alley-twenty-six/,"Alcohol,Cooking, Baking & Desserts,Dining Out,Food & Drink",Tonic water
http://indyweek.com/food-and-drink/comfort-food-persian-style/,"Comfort food, Persian style",2007-01-30 23:00,Sheryl Cornett,Food & Drink,"$20 dinners,food,issue: 2007-01-31,recipes,sage,sage vegetarian café",3,2,3,1.5,0.7,0.35,1,2,1.0,0.5,0.25,1,1,1.0,0.2,0.2,1.0,2,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/food-and-drink/comfort-food-persian-style/,"Alcohol,Coffee/Tea,Cooking, Baking & Desserts,Dining Out,Food & Drink","Flour,Menu,Restaurant"
http://indyweek.com/food-and-drink/couple-keeps-triangle-s-kaitensushi-or-sushi-conveyor-belt-spinning-kurama/,The couple that keeps the Triangle’s kaitensushi—or sushi conveyor belt—spinning at Kurama,2016-01-20 02:00,Sayaka Matsuoka,Food & Drink,"chapel hill,dish,food,issue: 2016-01-20,kurama,sushi",3,2,3,1.5,2.7,1.35,1,1,1.0,1.2,1.2,1,2,2.0,1.5,1.5,1.0,2,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/food-and-drink/couple-keeps-triangle-s-kaitensushi-or-sushi-conveyor-belt-spinning-kurama/,"Alcohol,Dining Out,Food & Drink,Japanese Cuisine","Conveyor belt sushi,Sushi"
http://indyweek.com/food-and-drink/dairy-christmas-triangle-s-favorite-eggnog-gets-made-maple-view-farm/,Dairy Christmas: How the Triangle’s favorite eggnog gets made at Maple View Farm,2015-12-16 02:00,Grayson Haver Currin,Food & Drink,"dairy,eggnog,food,food feature,issue: 2015-12-23,maple view farm",3,3,3,1.0,2.3,0.767,3,3,1.0,2.3,0.767,,,,,,,3,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/food-and-drink/dairy-christmas-triangle-s-favorite-eggnog-gets-made-maple-view-farm/,"Alcohol,Cooking, Baking & Desserts,Food & Drink",Eggnog
http://indyweek.com/food-and-drink/dock-door-seafood-delivery-mead-day-starrlight-mead-southern-culture-society-s-carolina-shinefest/,Dock to Door seafood delivery; Mead Day at Starrlight Mead; Southern Culture Society’s Carolina ‘ShineFest,2011-07-27 00:00,Emily Wallace,Food & Drink,"food,issue: 2011-07-27,now serving",3,1,3,3.0,0.7,0.7,,2,2.0,0.4,0.4,1,1,1.0,0.2,0.2,3.0,,,,,,3.0,,,,,,,,,3,,,http://indyweek.com/food-and-drink/dock-door-seafood-delivery-mead-day-starrlight-mead-southern-culture-society-s-carolina-shinefest/,"Alcohol,Business,Food & Drink",
http://indyweek.com/food-and-drink/ex-wine-authority-seth-gross-open-bull-city-burger-brewery/,Ex-Wine Authority Seth Gross to open Bull City Burger and Brewery,2011-03-01 23:00,Julie Johnson,Food & Drink,"beer hopping,bull city burger & brewery,food,issue: 2011-03-02,wine authorities",3,2,3,1.5,2.3,1.15,,,,,,2,3,1.5,2.3,1.15,3.0,,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/food-and-drink/ex-wine-authority-seth-gross-open-bull-city-burger-brewery/,"Alcohol,Dining Out,Food & Drink","Beer,Brewery,Brewing,Craft brewery and microbrewery,Goose Island Brewery,Stout"
http://indyweek.com/food-and-drink/geer-street-garden-adds-old-north-durham-s-renaissance/,Geer Street Garden adds to Old North Durham’s renaissance,2011-06-08 00:00,Amber Nimocks,Food & Drink,"first bite,food,geer street garden,issue: 2011-06-08",3,2,3,1.5,,,2,3,1.5,,,,,,,,,3,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/food-and-drink/geer-street-garden-adds-old-north-durham-s-renaissance/,"Alcohol,Cooking, Baking & Desserts,Dining Out,Food & Drink",
http://indyweek.com/food-and-drink/in-ed-mitchells-barbeque-the-legendary-pitmaster-and-his-son-ryan-write-candidly-about-finding-success-in-a-whitewashed-tradition/,"In “Ed Mitchell’s Barbeque,” the Legendary Pitmaster and His Son Ryan Write Candidly About Finding Success in a Whitewashed Tradition",2023-05-31 05:39,Lena Geller,Food & Drink,,3,2,3,1.5,1.2,0.6,2,3,1.5,1.2,0.6,,,,,,2.0,1,,1.0,,,2.0,,,,,,,,,3,,,http://indyweek.com/food-and-drink/in-ed-mitchells-barbeque-the-legendary-pitmaster-and-his-son-ryan-write-candidly-about-finding-success-in-a-whitewashed-tradition/,"American Cuisine,Dining Out,Food & Drink","Barbecue,Cookbook"
http://indyweek.com/food-and-drink/make-this-granny-foster-s-chess-pie/,Make This: Granny Foster’s Chess Pie,2018-11-06 19:00,Staff,Food & Drink,"chess,food,pie,recipe,sara foster",3,2,3,1.5,2.3,1.15,2,3,1.5,2.3,1.15,,,,,,,3,,,3.0,,,,,,,,,,,3,,,http://indyweek.com/food-and-drink/make-this-granny-foster-s-chess-pie/,"American Cuisine,Cooking, Baking & Desserts,Food & Drink","Butter,Pie"
http://indyweek.com/food-and-drink/midtown-east-starbucks-workers-walkout/,Raleigh Starbucks Workers Continue Pushbacks Against Management,2022-09-23 09:53,Chad Knuth,Food & Drink,"food,raleigh,starbucks,starbucks workers united",3,2,3,1.5,35,17.5,,1,1.0,35,35.0,2,2,1.0,0.2,0.1,,3,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/food-and-drink/midtown-east-starbucks-workers-walkout/,"Business,Law, Gov’t & Politics,Legal Issues","Starbucks,Union busting"
http://indyweek.com/food-and-drink/mystery-brewing-company-will-close/,Breaking: Hillsborough’s Mystery Brewing Company (and Its Brewpub) Will Close,2018-10-25 08:09,Jeffrey C. Billman,Food & Drink,"erik lars myers,mystery brewing company,n.c. craft brewers guild,north carolina craft beer & breweries",3,2,3,1.5,2.0,1.0,1,1,1.0,0.1,0.1,1,2,2.0,1.9,1.9,2.0,1,,1.0,2.0,,,,,,,,,,,3,,,http://indyweek.com/food-and-drink/mystery-brewing-company-will-close/,"Alcohol,Business,Dining Out,Food & Drink","Beer in Belgium,Brewery,Craft brewery and microbrewery,Pub"
http://indyweek.com/food-and-drink/mystic-distillery-gets-into-the-space-age-nfts-and-75000-bourbon/,"Mystic Distillery Gets Into the Space Age, NFTs, and $75,000 Bourbon",2023-01-20 13:43,Sarah Edwards,Food & Drink,"alcohol,food,mystic farm & distilling company",3,3,3,1.0,14,4.667,3,3,1.0,14,4.667,,,,,,,3,,1.0,,,2.0,,,,,,,,,3,,,http://indyweek.com/food-and-drink/mystic-distillery-gets-into-the-space-age-nfts-and-75000-bourbon/,"Alcohol,Food & Drink,Science","Bourbon whiskey,Non-fungible token,Private spaceflight,Space Age,SpaceX"
http://indyweek.com/food-and-drink/new-organization-awkwardly-honors-raleigh-women-kitchen/,A New Organization Awkwardly Honors Raleigh Women in the Kitchen,2016-04-06 13:33,Tina Haver Currin,Food & Drink,"blogs,food,issue: 2016-03-30,mary-ann baldwin,raleigh restaurants",3,3,3,1.0,4.7,1.567,3,3,1.0,4.7,1.567,,,,,,1.0,2,,2.0,1.0,,,,,,,,,,,3,,,http://indyweek.com/food-and-drink/new-organization-awkwardly-honors-raleigh-women-kitchen/,"Dining Out,Food & Drink",
http://indyweek.com/food-and-drink/one-meadowmont-best-restaurant-triangle/,"One, in Meadowmont, is the best restaurant in the Triangle",2013-10-23 00:00,David A. Ross,Food & Drink,"first bite,food,guns in bars: what could go wrong?,one restaurant",3,2,3,1.5,1.2,0.6,2,3,1.5,1.2,0.6,,,,,,1.0,2,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/food-and-drink/one-meadowmont-best-restaurant-triangle/,"Alcohol,Cooking, Baking & Desserts,Dining Out,Food & Drink",El Bulli
http://indyweek.com/food-and-drink/quest-elusive-taste-memory/,The quest for an elusive taste memory,2010-07-14 00:00,Jane Hobson Snyder,Food & Drink,"food,food feature,issue: 2010-07-14,recipes",3,2,3,1.5,12,6.0,1,2,1.0,9.7,4.85,1,1,1.0,3.1,3.1,,3,,2.0,,,,,,,,,,,,3,,,http://indyweek.com/food-and-drink/quest-elusive-taste-memory/,"American Cuisine,Coffee/Tea,Cooking, Baking & Desserts,Food & Drink","Cake,Doberge cake"
http://indyweek.com/food-and-drink/restaurant-industry-coronavirus-food-trucks/,The Restaurant Industry Is Being Bled Out by Coronavirus. Food Trucks Aren’t Far Behind.,2020-03-25 04:44,Sarah Edwards,Food & Drink,"coronavirus,covid-19,durham,durham county,food,food trucks,news,restaurants,social distancing",3,3,3,1.0,6.8,2.267,3,3,1.0,6.8,2.267,,,,,,2.0,1,,,1.0,,2.0,,,,,,,,,3,,,http://indyweek.com/food-and-drink/restaurant-industry-coronavirus-food-trucks/,"Business,Dining Out,Food & Drink,Health & Fitness,Nutrition","Bar (establishment),Research Triangle,Research Triangle Park"
http://indyweek.com/food-and-drink/science-explains-comfort-food/,"Nostalgia Is a Key Comfort-Food Ingredient, but Science Explains Our Cravings",2018-10-23 20:00,Layla Khoury-Hanold,Food & Drink,"comfort food,dish,n.c. state",3,3,3,1.0,0.4,0.133,3,3,1.0,0.4,0.133,,,,,,3.0,,,,,,3.0,,,,,,,,,3,,,http://indyweek.com/food-and-drink/science-explains-comfort-food/,"Cooking, Baking & Desserts,Food & Drink,Health & Fitness,Nutrition,Psychology & Mental Health","Comfort food,Food,Food energy,Hummus,Nostalgia,Pasta,Taste"
http://indyweek.com/food-and-drink/starbucks-raleigh-union-election-results/,Organizing Employees at a Raleigh Starbucks Face a Disappointing Union Election. They’re Not Giving Up Yet.,2022-05-04 12:02,Sarah Edwards,Food & Drink,"raleigh,starbucks,starbucks workers united,unions",3,3,3,1.0,3.9,1.3,3,3,1.0,3.9,1.3,,,,,,,3,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/food-and-drink/starbucks-raleigh-union-election-results/,"Business,Government,Law, Gov’t & Politics,Legal Issues,Politics","Service Employees International Union,Starbucks"
http://indyweek.com/food-and-drink/state-fair-food-classics-peanut-factory/,State Fair Food Classics: The Peanut Factory,2010-10-21 15:12,Emily Wallace,Food & Drink,"blogs,food,issue: 2010-10-20,n. c. state fair,restaurants",3,2,3,1.5,1.2,0.6,2,3,1.5,1.2,0.6,,,,,,,3,,3.0,,,,,,,,,,,,3,,,http://indyweek.com/food-and-drink/state-fair-food-classics-peanut-factory/,"Business,Coffee/Tea,Food & Drink",Coffee roasting
http://indyweek.com/food-and-drink/succotash-restaurant-opens-in-durham/,"Now Open as a Brick and Mortar, Succotash Celebrates a Wide Geographic Slice of the American South",2022-10-18 12:33,Lena Geller,Food & Drink,"durham,matt kelly,restaurant opening,scott howell",3,2,3,1.5,0.2,0.1,2,3,1.5,0.2,0.1,,,,,,,3,,2.0,,,,,,,,,,,,3,,,http://indyweek.com/food-and-drink/succotash-restaurant-opens-in-durham/,"American Cuisine,Cajun/Creole,Cooking, Baking & Desserts,Dining Out,Food & Drink","Barbecue,Barbecue in Texas,Brisket,Cajun cuisine,Cuisine,Cuisine of the Southern United States,Empanada,Fusion cuisine,Gumbo,Jambalaya,Louisiana Creole cuisine,Red beans and rice,Restaurant,Succotash"
